ID,date,home_team,away_team,home_score,away_score,competition,stadium,city,country,neutral,world_cup,winner,station_id,season,avg_temp_c,min_temp_c,max_temp_c,precipitation_mm,snow_depth_mm,avg_wind_dir_deg,avg_wind_speed_kmh,peak_wind_gust_kmh,avg_sea_level_pres_hpa,sunshine_total_min
310,1924-02-09,Ireland,England,3,14,1924 Five Nations Championship,Ravenhill,Belfast,Ireland,False,False,away_team,,,,,,,,,,,,
311,1924-02-23,England,France,19,7,1924 Five Nations Championship,Twickenham,London,England,False,False,home_team,,,,,,,,,,,,
312,1924-02-23,Scotland,Ireland,13,8,1924 Five Nations Championship,Inverleith,Edinburgh,Scotland,False,False,home_team,,,,,,,,,,,,
314,1924-03-15,England,Scotland,19,0,1924 Five Nations Championship,Twickenham Stadium,London,England,False,False,home_team,,,,,,,,,,,,
315,1924-03-27,France,Wales,6,10,1924 Five Nations Championship,Stade Colombes,Paris,France,False,False,away_team,07149,Spring,,7.4,14.3,4.1,,,,,,
316,1924-11-01,Ireland,New Zealand,0,6,"1924–25 New Zealand rugby union tour of Britain, Ireland and France",Lansdowne Road,Dublin,Ireland,False,False,away_team,03969,Autumn,,7.2,13.3,9.8,,,,,,
318,1925-01-01,France,Ireland,3,9,1925 Five Nations Championship,Colombes,Paris,France,False,False,away_team,,,,,,,,,,,,
319,1925-01-03,England,New Zealand,11,17,"1924–25 New Zealand rugby union tour of Britain, Ireland and France",Twickenham,London,England,False,False,away_team,,,,,,,,,,,,
320,1925-01-17,England,Wales,12,6,1925 Five Nations Championship,Twickenham,London,England,False,False,home_team,,,,,,,,,,,,
321,1925-01-18,France,New Zealand,6,30,1924–25 New Zealand tour,Stade des Ponts Jumeaux,Toulouse,France,False,False,away_team,,,,,,,,,,,,
323,1925-02-14,England,Ireland,6,6,1925 Five Nations Championship,Twickenham,London,England,False,False,,,,,,,,,,,,,
324,1925-02-21,Scotland,France,25,4,1925 Five Nations Championship,Inverleith,Edinburgh,Scotland,False,False,home_team,,,,,,,,,,,,
326,1925-02-28,Ireland,Scotland,8,14,1925 Five Nations Championship,Lansdowne Road,Dublin,Ireland,False,False,away_team,03969,Winter,,1.1,8.3,0.2,,,,,,
327,1925-03-14,Ireland,Wales,19,3,1925 Five Nations Championship,Ravenhill,Belfast,Ireland,False,False,home_team,,,,,,,,,,,,
328,1925-03-21,Scotland,England,14,11,1925 Five Nations Championship,Murrayfield Stadium,Edinburgh,Scotland,False,False,home_team,,,,,,,,,,,,
330,1926-01-01,Ireland,France,11,0,1926 Five Nations Championship,Ravenhill Stadium,Belfast,Ireland,False,False,home_team,,,,,,,,,,,,
333,1926-02-06,Scotland,Wales,8,5,1926 Five Nations Championship,Murrayfield Stadium,Edinburgh,Scotland,False,False,home_team,,,,,,,,,,,,
334,1926-02-13,Ireland,England,19,15,1926 Five Nations Championship,Lansdowne Road,Dublin,Ireland,False,False,home_team,03969,Winter,,2.8,6.7,0.4,,,,,,
335,1926-02-27,England,France,11,0,1926 Five Nations Championship,Twickenham,London,England,False,False,home_team,,,,,,,,,,,,
336,1926-02-27,Scotland,Ireland,0,3,1926 Five Nations Championship,Murrayfield Stadium,Edinburgh,Scotland,False,False,away_team,,,,,,,,,,,,
338,1926-03-20,England,Scotland,9,17,1926 Five Nations Championship,Twickenham Stadium,London,England,False,False,away_team,,,,,,,,,,,,
339,1926-04-05,France,Wales,5,7,1926 Five Nations Championship,Stade Colombes,Paris,France,False,False,away_team,,,,,,,,,,,,
340,1927-01-01,France,Ireland,3,8,1927 Five Nations Championship,Colombes,Paris,France,False,False,away_team,,,,,,,,,,,,
341,1927-01-15,England,Wales,11,9,1927 Five Nations Championship,Twickenham,London,England,False,False,home_team,,,,,,,,,,,,
342,1927-01-22,Scotland,France,23,6,1927 Five Nations Championship,Murrayfield,Edinburgh,Scotland,False,False,home_team,,,,,,,,,,,,
344,1927-02-12,England,Ireland,8,6,1927 Five Nations Championship,Twickenham,London,England,False,False,home_team,,,,,,,,,,,,
345,1927-02-26,Ireland,Scotland,6,0,1927 Five Nations Championship,Lansdowne Road,Dublin,Ireland,False,False,home_team,03969,Winter,,5.6,12.2,8.3,,,,,,
347,1927-03-12,Ireland,Wales,19,9,1927 Five Nations Championship,Lansdowne Road,Dublin,Ireland,False,False,home_team,03969,Spring,,-0.2,7.2,0.1,,,,,,
348,1927-03-19,Scotland,England,21,13,1927 Five Nations Championship,Murrayfield Stadium,Edinburgh,Scotland,False,False,home_team,,,,,,,,,,,,
350,1927-11-12,Ireland,Australia,3,5,"1927–28 Waratahs tour of the British Isles, France and Canada",Lansdowne Road,Dublin,Ireland,False,False,away_team,03969,Autumn,,-0.1,7.2,0.0,,,,,,
352,1927-12-17,Scotland,Australia,10,8,"1927–28 New South Wales tour of Great Britain, Ireland and France",Murrayfield Stadium,Edinburgh,Scotland,False,False,home_team,,,,,,,,,,,,
354,1928-01-07,England,Australia,18,11,"1927–28 New South Wales tour of Great Britain, Ireland and France",Twickenham Stadium,London,England,False,False,home_team,,,,,,,,,,,,
357,1928-01-28,Ireland,France,12,8,1928 Five Nations Championship,Ravenhill Stadium,Belfast,Ireland,False,False,home_team,,,,,,,,,,,,
358,1928-02-04,Scotland,Wales,0,13,1928 Five Nations Championship,Murrayfield Stadium,Edinburgh,Scotland,False,False,away_team,,,,,,,,,,,,
359,1928-02-11,Ireland,England,6,7,1928 Five Nations Championship,Lansdowne Road,Dublin,Ireland,False,False,away_team,03969,Winter,,0.6,8.3,0.0,,,,,,
360,1928-02-25,Scotland,Ireland,5,13,1928 Five Nations Championship,Murrayfield Stadium,Edinburgh,Scotland,False,False,away_team,,,,,,,,,,,,
361,1928-02-25,England,France,18,8,1928 Five Nations Championship,Twickenham,London,England,False,False,home_team,,,,,,,,,,,,
363,1928-03-17,England,Scotland,6,0,1928 Five Nations Championship,Twickenham Stadium,London,England,False,False,home_team,,,,,,,,,,,,
364,1928-04-09,France,Wales,8,3,1928 Five Nations Championship,Stade Colombes,Paris,France,False,False,home_team,,,,,,,,,,,,
368,1928-09-01,South Africa,New Zealand,5,13,1928 New Zealand tour,Newlands,Cape Town,South Africa,False,False,away_team,,,,,,,,,,,,
369,1928-12-31,France,Ireland,0,6,1929 Five Nations Championship,Colombes,Paris,France,False,False,away_team,,,,,,,,,,,,
370,1929-01-19,England,Wales,8,3,1929 Five Nations Championship,Twickenham,London,England,False,False,home_team,,,,,,,,,,,,
371,1929-01-19,Scotland,France,6,3,1929 Five Nations Championship,Murrayfield,Edinburgh,Scotland,False,False,home_team,,,,,,,,,,,,
373,1929-02-09,England,Ireland,5,6,1929 Five Nations Championship,Twickenham,London,England,False,False,away_team,,,,,,,,,,,,
375,1929-02-23,Ireland,Scotland,7,16,1929 Five Nations Championship,Lansdowne Road,Dublin,Ireland,False,False,away_team,03969,Winter,,3.9,8.9,0.0,,,,,,
376,1929-03-09,Ireland,Wales,5,5,1929 Five Nations Championship,Ravenhill,Belfast,Ireland,False,False,,,,,,,,,,,,,
377,1929-03-16,Scotland,England,12,6,1929 Five Nations Championship,Murrayfield Stadium,Edinburgh,Scotland,False,False,home_team,,,,,,,,,,,,
379,1929-07-06,Australia,New Zealand,8,9,1929 New Zealand tour of Australia,Sydney Cricket Ground,Sydney,Australia,False,False,away_team,,,,,,,,,,,,
380,1929-07-20,Australia,New Zealand,17,9,1929 New Zealand tour of Australia,Brisbane Exhibition Ground,Brisbane,Australia,False,False,home_team,,,,,,,,,,,,
381,1929-07-27,Australia,New Zealand,15,13,1929 New Zealand tour of Australia,Sydney Cricket Ground,Sydney,Australia,False,False,home_team,,,,,,,,,,,,
384,1930-01-25,Ireland,France,0,5,1930 Five Nations Championship,Ravenhill Stadium,Belfast,Ireland,False,False,away_team,,,,,,,,,,,,
385,1930-02-01,Scotland,Wales,12,9,1930 Five Nations Championship,Murrayfield Stadium,Edinburgh,Scotland,False,False,home_team,,,,,,,,,,,,
386,1930-02-08,Ireland,England,4,3,1930 Five Nations Championship,Lansdowne Road,Dublin,Ireland,False,False,home_team,03969,Winter,,1.1,3.9,0.0,,,,,,
387,1930-02-22,Scotland,Ireland,11,14,1930 Five Nations Championship,Murrayfield Stadium,Edinburgh,Scotland,False,False,away_team,,,,,,,,,,,,
388,1930-02-22,England,France,11,5,1930 Five Nations Championship,Twickenham,London,England,False,False,home_team,,,,,,,,,,,,
390,1930-03-15,England,Scotland,0,0,1930 Five Nations Championship,Twickenham Stadium,London,England,False,False,,,,,,,,,,,,,
391,1930-04-21,France,Wales,0,11,1930 Five Nations Championship,Stade Colombes,Paris,France,False,False,away_team,,,,,,,,,,,,
392,1931-01-01,France,Ireland,3,0,1931 Five Nations Championship,Colombes,Paris,France,False,False,home_team,,,,,,,,,,,,
393,1931-01-17,England,Wales,11,11,1931 Five Nations Championship,Twickenham,London,England,False,False,,,,,,,,,,,,,
394,1931-01-24,Scotland,France,6,4,1931 Five Nations Championship,Murrayfield,Edinburgh,Scotland,False,False,home_team,,,,,,,,,,,,
396,1931-02-14,England,Ireland,5,6,1931 Five Nations Championship,Twickenham,London,England,False,False,away_team,,,,,,,,,,,,
397,1931-02-28,Ireland,Scotland,8,5,1931 Five Nations Championship,Lansdowne Road,Dublin,Ireland,False,False,home_team,03969,Winter,,0.0,2.8,2.0,,,,,,
399,1931-03-14,Ireland,Wales,3,15,1931 Five Nations Championship,Ravenhill,Belfast,Ireland,False,False,away_team,,,,,,,,,,,,
400,1931-03-21,Scotland,England,28,19,1931 Five Nations Championship,Murrayfield Stadium,Edinburgh,Scotland,False,False,home_team,,,,,,,,,,,,
402,1931-09-12,New Zealand,Australia,20,13,1931 Australia tour of New Zealand,Eden Park,Auckland,New Zealand,False,False,home_team,,,,,,,,,,,,
404,1931-12-19,Ireland,South Africa,3,8,1931–32 South Africa rugby union tour of Britain and Ireland,Lansdowne Road,Dublin,Ireland,False,False,away_team,03969,Winter,,1.1,8.9,0.0,,,,,,
405,1932-01-02,England,South Africa,0,7,1931-32 South Africa rugby union tour of Britain and Ireland,Twickenham,London,England,False,False,away_team,,,,,,,,,,,,
406,1932-01-16,Scotland,South Africa,3,6,1931–32 South Africa rugby union tour of Britain and Ireland,Murrayfield,Edinburgh,Scotland,False,False,away_team,,,,,,,,,,,,
408,1932-02-06,Scotland,Wales,0,6,1932 Home Nations Championship,Murrayfield Stadium,Edinburgh,Scotland,False,False,away_team,,,,,,,,,,,,
409,1932-02-13,Ireland,England,8,11,1932 Home Nations Championship,Lansdowne Road,Dublin,Ireland,False,False,away_team,03969,Winter,,1.1,4.4,0.0,,,,,,
410,1932-02-27,Scotland,Ireland,8,20,1932 Home Nations Championship,Murrayfield Stadium,Edinburgh,Scotland,False,False,away_team,,,,,,,,,,,,
412,1932-03-19,England,Scotland,16,3,1932 Home Nations Championship,Twickenham Stadium,London,England,False,False,home_team,,,,,,,,,,,,
413,1932-07-02,Australia,New Zealand,22,17,1932 New Zealand tour of Australia,Sydney Cricket Ground,Sydney,Australia,False,False,home_team,94767,Winter,,,,0.0,,,,,,
414,1932-07-16,Australia,New Zealand,3,21,1932 New Zealand tour of Australia,Brisbane Exhibition Ground,Brisbane,Australia,False,False,away_team,,,,,,,,,,,,
415,1932-07-23,Australia,New Zealand,13,21,1932 New Zealand tour of Australia,Sydney Cricket Ground,Sydney,Australia,False,False,away_team,94767,Winter,,,,0.0,,,,,,
416,1933-01-21,England,Wales,3,7,1933 Home Nations Championship,Twickenham,London,England,False,False,away_team,,,,,,,,,,,,
418,1933-02-11,England,Ireland,17,6,1933 Home Nations Championship,Twickenham,London,England,False,False,home_team,,,,,,,,,,,,
419,1933-03-11,Ireland,Wales,10,5,1933 Home Nations Championship,Ravenhill,Belfast,Ireland,False,False,home_team,,,,,,,,,,,,
420,1933-03-18,Scotland,England,3,0,1933 Home Nations Championship,Murrayfield Stadium,Edinburgh,Scotland,False,False,home_team,,,,,,,,,,,,
421,1933-04-01,Ireland,Scotland,6,8,1933 Home Nations Championship,Lansdowne Road,Dublin,Ireland,False,False,away_team,03969,Spring,,4.4,12.2,0.0,,,,,,
422,1933-07-08,South Africa,Australia,17,3,1933 Australia tour of South Africa,Newlands Stadium,Cape Town,South Africa,False,False,home_team,,,,,,,,,,,,
426,1933-09-02,South Africa,Australia,4,15,1933 Australia tour of South Africa,Springbok Park,Bloemfontein,South Africa,False,False,away_team,68442,Spring,,,,0.0,,,,,,
428,1934-02-03,Scotland,Wales,6,13,1934 Home Nations Championship,Murrayfield Stadium,Edinburgh,Scotland,False,False,away_team,,,,,,,,,,,,
429,1934-02-10,Ireland,England,3,13,1934 Home Nations Championship,Lansdowne Road,Dublin,Ireland,False,False,away_team,03969,Winter,,1.7,10.0,0.2,,,,,,
430,1934-02-24,Scotland,Ireland,16,9,1934 Home Nations Championship,Murrayfield Stadium,Edinburgh,Scotland,False,False,home_team,,,,,,,,,,,,
432,1934-03-17,England,Scotland,6,3,1934 Home Nations Championship,Twickenham Stadium,London,England,False,False,home_team,,,,,,,,,,,,
433,1934-08-11,Australia,New Zealand,25,11,1934 New Zealand tour of Australia,Sydney Cricket Ground,Sydney,Australia,False,False,home_team,94767,Winter,,,,10.7,,,,,,
434,1934-08-25,Australia,New Zealand,3,3,1934 New Zealand tour of Australia,Sydney Cricket Ground,Sydney,Australia,False,False,,94767,Winter,,,,16.5,,,,,,
435,1935-01-19,England,Wales,3,3,1935 Home Nations Championship,Twickenham,London,England,False,False,,,,,,,,,,,,,
437,1935-02-09,England,Ireland,14,3,1935 Home Nations Championship,Twickenham,London,England,False,False,home_team,,,,,,,,,,,,
438,1935-02-23,Ireland,Scotland,12,5,1935 Home Nations Championship,Lansdowne Road,Dublin,Ireland,False,False,home_team,03969,Winter,,0.0,6.7,0.0,,,,,,
439,1935-03-09,Ireland,Wales,9,3,1935 Home Nations Championship,Ravenhill,Belfast,Ireland,False,False,home_team,,,,,,,,,,,,
440,1935-03-16,Scotland,England,10,7,1935 Home Nations Championship,Murrayfield Stadium,Edinburgh,Scotland,False,False,home_team,,,,,,,,,,,,
441,1935-11-23,Scotland,New Zealand,8,18,1935-36 New Zealand tour,Murrayfield,Edinburgh,Scotland,False,False,away_team,,,,,,,,,,,,
442,1935-12-07,Ireland,New Zealand,9,17,"1935–36 New Zealand rugby union tour of Britain, Ireland and Canada",Lansdowne Road,Dublin,Ireland,False,False,away_team,03969,Winter,,0.6,8.9,2.0,,,,,,
444,1936-01-04,England,New Zealand,13,0,"1935–36 New Zealand rugby union tour of Britain, Ireland and Canada",Twickenham,London,England,False,False,home_team,,,,,,,,,,,,
446,1936-02-01,Scotland,Wales,3,13,1936 Home Nations Championship,Murrayfield Stadium,Edinburgh,Scotland,False,False,away_team,,,,,,,,,,,,
447,1936-02-08,Ireland,England,6,3,1936 Home Nations Championship,Lansdowne Road,Dublin,Ireland,False,False,home_team,03969,Winter,,1.1,5.0,0.0,,,,,,
448,1936-02-22,Scotland,Ireland,4,10,1936 Home Nations Championship,Murrayfield Stadium,Edinburgh,Scotland,False,False,away_team,,,,,,,,,,,,
450,1936-03-21,England,Scotland,9,8,1936 Home Nations Championship,Twickenham Stadium,London,England,False,False,home_team,,,,,,,,,,,,
451,1936-09-05,New Zealand,Australia,11,6,1936 Australia tour of New Zealand,Athletic Park,Wellington,New Zealand,False,False,home_team,,,,,,,,,,,,
453,1937-01-16,England,Wales,4,3,1937 Home Nations Championship,Twickenham,London,England,False,False,home_team,,,,,,,,,,,,
455,1937-02-13,England,Ireland,9,8,1937 Home Nations Championship,Twickenham,London,England,False,False,home_team,,,,,,,,,,,,
456,1937-02-27,Ireland,Scotland,11,4,1937 Home Nations Championship,Lansdowne Road,Dublin,Ireland,False,False,home_team,03969,Winter,,2.2,5.6,1.2,,,,,,
457,1937-03-20,Scotland,England,3,6,1937 Home Nations Championship,Murrayfield Stadium,Edinburgh,Scotland,False,False,away_team,,,,,,,,,,,,
458,1937-04-03,Ireland,Wales,5,3,1937 Home Nations Championship,Ravenhill,Belfast,Ireland,False,False,home_team,,,,,,,,,,,,
459,1937-06-26,Australia,South Africa,5,9,1937 South Africa tour of Australia and New Zealand,Sydney Cricket Ground,Sydney,Australia,False,False,away_team,94767,Winter,,,,15.2,,,,,,
460,1937-07-17,Australia,South Africa,17,26,1937 South Africa tour of Australia and New Zealand,Sydney Cricket Ground,Sydney,Australia,False,False,away_team,94767,Winter,,,,0.0,,,,,,
461,1937-08-14,New Zealand,South Africa,13,7,1937 South Africa tour,Athletic Park,Wellington,New Zealand,False,False,home_team,,,,,,,,,,,,
462,1937-09-04,New Zealand,South Africa,6,13,1937 South Africa tour,Lancaster Park,Christchurch,New Zealand,False,False,away_team,,,,,,,,,,,,
463,1937-09-25,New Zealand,South Africa,6,17,1937 South Africa tour,Eden Park,Auckland,New Zealand,False,False,away_team,,,,,,,,,,,,
464,1937-10-17,France,Italy,45,5,1937 FIRA Tournament,Parc des Princes,Paris,France,False,False,home_team,,,,,,,,,,,,
466,1938-02-05,Scotland,Wales,8,6,1938 Home Nations Championship,Murrayfield Stadium,Edinburgh,Scotland,False,False,home_team,,,,,,,,,,,,
467,1938-02-12,Ireland,England,14,36,1938 Home Nations Championship,Lansdowne Road,Dublin,Ireland,False,False,away_team,03969,Winter,,3.3,9.4,0.0,,,,,,
468,1938-02-26,Scotland,Ireland,23,14,1938 Home Nations Championship,Murrayfield Stadium,Edinburgh,Scotland,False,False,home_team,,,,,,,,,,,,
470,1938-03-19,England,Scotland,16,21,1938 Home Nations Championship,Twickenham Stadium,London,England,False,False,away_team,,,,,,,,,,,,
471,1938-07-23,Australia,New Zealand,9,24,1938 New Zealand tour of Australia,Sydney Cricket Ground,Sydney,Australia,False,False,away_team,94767,Winter,,,,0.0,,,,,,
472,1938-08-06,Australia,New Zealand,14,20,1938 New Zealand tour of Australia,Brisbane Exhibition Ground,Brisbane,Australia,False,False,away_team,,,,,,,,,,,,
473,1938-08-13,Australia,New Zealand,6,14,1938 New Zealand tour of Australia,Sydney Cricket Ground,Sydney,Australia,False,False,away_team,94767,Winter,,,,0.0,,,,,,
474,1939-01-21,England,Wales,3,0,1939 Home Nations Championship,Twickenham,London,England,False,False,home_team,,,,,,,,,,,,
476,1939-02-11,England,Ireland,0,5,1939 Home Nations Championship,Twickenham,London,England,False,False,away_team,,,,,,,,,,,,
477,1939-02-25,Ireland,Scotland,12,3,1939 Home Nations Championship,Lansdowne Road,Dublin,Ireland,False,False,home_team,03969,Winter,,2.2,7.8,2.8,,,,,,
478,1939-03-11,Ireland,Wales,0,7,1939 Home Nations Championship,Ravenhill,Belfast,Ireland,False,False,away_team,,,,,,,,,,,,
479,1939-03-18,Scotland,England,6,9,1939 Home Nations Championship,Murrayfield Stadium,Edinburgh,Scotland,False,False,away_team,,,,,,,,,,,,
481,1946-09-28,New Zealand,Australia,14,10,1946 Australia tour of New Zealand,Eden Park,Auckland,New Zealand,False,False,home_team,,,,,,,,,,,,
484,1947-01-25,Ireland,France,8,12,1947 Five Nations Championship,Lansdowne Road,Dublin,Ireland,False,False,away_team,03969,Winter,,-0.2,4.4,4.4,,,,,,
485,1947-02-01,Scotland,Wales,8,22,1948 Five Nations Championship,Murrayfield Stadium,Edinburgh,Scotland,False,False,away_team,,,,,,,,,,,,
486,1947-02-08,Ireland,England,22,0,1947 Five Nations Championship,Lansdowne Road,Dublin,Ireland,False,False,home_team,03969,Winter,,-0.1,1.1,0.4,,,,,,
487,1947-02-22,Scotland,Ireland,0,3,1947 Five Nations Championship,Murrayfield Stadium,Edinburgh,Scotland,False,False,away_team,,,,,,,,,,,,
488,1947-03-15,England,Scotland,24,5,1947 Five Nations Championship,Twickenham Stadium,London,England,False,False,home_team,,,,,,,,,,,,
489,1947-03-22,France,Wales,0,3,1947 Five Nations Championship,Stade Colombes,Paris,France,False,False,away_team,07149,Spring,10.3,8.4,14.4,1.2,,,,,,
491,1947-04-19,England,France,6,3,1947 Five Nations Championship,Twickenham,London,England,False,False,home_team,,,,,,,,,,,,
492,1947-06-14,Australia,New Zealand,5,13,1947 New Zealand tour of Australia,Exhibition Ground,Brisbane,Australia,False,False,away_team,,,,,,,,,,,,
493,1947-06-28,Australia,New Zealand,14,27,1947 New Zealand tour of Australia,Sydney Cricket Ground,Sydney,Australia,False,False,away_team,94767,Winter,,8.2,17.4,0.0,,,,,,
494,1947-11-22,Scotland,Australia,7,16,"1947–48 Australia tour of Great Britain, Ireland, France and North America",Murrayfield Stadium,Edinburgh,Scotland,False,False,away_team,,,,,,,,,,,,
